Fips,County,Topic,Year,Count,Crude Rate,State Count,State Crude Rate
55027,Dodge,Hospitalizations,2005,52,5.96,5593,10.09
55027,Dodge,Hospitalizations,2006,65,7.4,5063,9.09
55027,Dodge,Hospitalizations,2007,68,7.75,4989,8.91
55027,Dodge,Hospitalizations,2008,71,8.08,5368,9.54
55027,Dodge,Hospitalizations,2009,67,7.67,5412,9.57
55027,Dodge,Hospitalizations,2010,71,8.01,4941,8.68
55027,Dodge,Hospitalizations,2011,50,5.63,4744,8.31
55027,Dodge,Hospitalizations,2012,40,4.52,5131,8.96
55027,Dodge,Hospitalizations,2013,65,7.35,4986,8.68
55027,Dodge,Hospitalizations,2014,65,7.34,5111,8.88
55027,Dodge,Hospitalizations,2015,59,6.71,3954,6.86
55027,Dodge,Hospitalizations,2016,24,2.75,1981,3.43
55027,Dodge,Hospitalizations,2017,14,1.6,2019,3.49
55027,Dodge,Hospitalizations,2018,24,2.73,2020,3.48
55027,Dodge,Hospitalizations,2019,24,2.74,1687,2.9
55027,Dodge,Hospitalizations,2020,11,1.23,934,1.58
55027,Dodge,Hospitalizations,2021,18,2.03,1171,1.99
55027,Dodge,Hospitalizations,2022,11,1.24,1303,2.21
55027,Dodge,Hospitalizations,2023,10,1.13,1325,2.24
55029,Door,Hospitalizations,2000,15,5.35,5698,10.6
55029,Door,Hospitalizations,2001,15,5.33,5474,10.12
55029,Door,Hospitalizations,2002,17,6.03,5248,9.64
55029,Door,Hospitalizations,2003,13,4.6,6119,11.17
55029,Door,Hospitalizations,2004,29,10.31,5378,9.76
55029,Door,Hospitalizations,2005,18,6.42,5593,10.09
55029,Door,Hospitalizations,2006,17,6.07,5063,9.09
55029,Door,Hospitalizations,2007,16,5.76,4989,8.91
55029,Door,Hospitalizations,2008,8,2.87,5368,9.54
55029,Door,Hospitalizations,2009,22,7.91,5412,9.57
55029,Door,Hospitalizations,2010,12,4.33,4941,8.68
55029,Door,Hospitalizations,2011,7,2.51,4744,8.31
55029,Door,Hospitalizations,2012,8,2.89,5131,8.96
55029,Door,Hospitalizations,2013,6,2.15,4986,8.68
55029,Door,Hospitalizations,2014,7,2.52,5111,8.88
55029,Door,Hospitalizations,2015,6,2.2,3954,6.86
55029,Door,Hospitalizations,2016,3,1.1,1981,3.43
55029,Door,Hospitalizations,2017,6,2.18,2019,3.49
55029,Door,Hospitalizations,2018,3,1.09,2020,3.48
55029,Door,Hospitalizations,2019,7,2.52,1687,2.9
55029,Door,Hospitalizations,2020,0,0,934,1.58
55029,Door,Hospitalizations,2021,4,1.31,1171,1.99
55029,Door,Hospitalizations,2022,2,0.65,1303,2.21
55029,Door,Hospitalizations,2023,3,0.98,1325,2.24
55031,Douglas,Hospitalizations,2000,25,5.76,5698,10.6
55031,Douglas,Hospitalizations,2001,32,7.35,5474,10.12
55031,Douglas,Hospitalizations,2002,31,7.11,5248,9.64
55031,Douglas,Hospitalizations,2003,38,8.67,6119,11.17
55031,Douglas,Hospitalizations,2004,36,8.2,5378,9.76
55031,Douglas,Hospitalizations,2005,42,9.57,5593,10.09
55031,Douglas,Hospitalizations,2006,42,9.57,5063,9.09
55031,Douglas,Hospitalizations,2007,43,9.82,4989,8.91
55031,Douglas,Hospitalizations,2008,30,6.83,5368,9.54
55031,Douglas,Hospitalizations,2009,29,6.55,5412,9.57
55031,Douglas,Hospitalizations,2010,23,5.21,4941,8.68
55031,Douglas,Hospitalizations,2011,21,4.77,4744,8.31
55031,Douglas,Hospitalizations,2012,37,8.44,5131,8.96
55031,Douglas,Hospitalizations,2013,22,5.02,4986,8.68
55031,Douglas,Hospitalizations,2014,25,5.72,5111,8.88
55031,Douglas,Hospitalizations,2015,19,4.37,3954,6.86
55031,Douglas,Hospitalizations,2016,8,1.84,1981,3.43
55031,Douglas,Hospitalizations,2017,18,4.14,2019,3.49
55031,Douglas,Hospitalizations,2018,16,3.69,2020,3.48
55031,Douglas,Hospitalizations,2019,8,1.84,1687,2.9
55031,Douglas,Hospitalizations,2020,3,0.68,934,1.58
55031,Douglas,Hospitalizations,2021,5,1.13,1171,1.99
55031,Douglas,Hospitalizations,2022,8,1.81,1303,2.21
55031,Douglas,Hospitalizations,2023,8,1.81,1325,2.24
55033,Dunn,Hospitalizations,2000,23,5.76,5698,10.6
55033,Dunn,Hospitalizations,2001,33,8.14,5474,10.12
55033,Dunn,Hospitalizations,2002,22,5.39,5248,9.64
55033,Dunn,Hospitalizations,2003,21,5.13,6119,11.17
55033,Dunn,Hospitalizations,2004,38,9.19,5378,9.76
55033,Dunn,Hospitalizations,2005,29,6.98,5593,10.09
55033,Dunn,Hospitalizations,2006,31,7.33,5063,9.09
55033,Dunn,Hospitalizations,2007,33,7.75,4989,8.91
55033,Dunn,Hospitalizations,2008,36,8.43,5368,9.54
55033,Dunn,Hospitalizations,2009,42,9.77,5412,9.57
55033,Dunn,Hospitalizations,2010,28,6.38,4941,8.68
55033,Dunn,Hospitalizations,2011,33,7.52,4744,8.31
55033,Dunn,Hospitalizations,2012,24,5.46,5131,8.96
55033,Dunn,Hospitalizations,2013,34,7.69,4986,8.68
55033,Dunn,Hospitalizations,2014,36,8.13,5111,8.88
55033,Dunn,Hospitalizations,2015,17,3.84,3954,6.86
55033,Dunn,Hospitalizations,2016,7,1.58,1981,3.43
55033,Dunn,Hospitalizations,2017,15,3.35,2019,3.49
55033,Dunn,Hospitalizations,2018,17,3.77,2020,3.48
55033,Dunn,Hospitalizations,2019,16,3.53,1687,2.9
55033,Dunn,Hospitalizations,2020,5,1.1,934,1.58
55033,Dunn,Hospitalizations,2021,10,2.25,1171,1.99
55033,Dunn,Hospitalizations,2022,11,2.41,1303,2.21
55033,Dunn,Hospitalizations,2023,7,1.53,1325,2.24
55035,Eau Claire,Hospitalizations,2000,63,6.75,5698,10.6
55035,Eau Claire,Hospitalizations,2001,71,7.55,5474,10.12
55035,Eau Claire,Hospitalizations,2002,55,5.8,5248,9.64
55035,Eau Claire,Hospitalizations,2003,71,7.48,6119,11.17
55035,Eau Claire,Hospitalizations,2004,60,6.31,5378,9.76
55035,Eau Claire,Hospitalizations,2005,72,7.54,5593,10.09
55035,Eau Claire,Hospitalizations,2006,57,5.91,5063,9.09
55035,Eau Claire,Hospitalizations,2007,59,6.06,4989,8.91
55035,Eau Claire,Hospitalizations,2008,78,7.94,5368,9.54
55035,Eau Claire,Hospitalizations,2009,74,7.44,5412,9.57
55035,Eau Claire,Hospitalizations,2010,68,6.87,4941,8.68
55035,Eau Claire,Hospitalizations,2011,73,7.31,4744,8.31
55035,Eau Claire,Hospitalizations,2012,94,9.32,5131,8.96
55035,Eau Claire,Hospitalizations,2013,60,5.9,4986,8.68
55035,Eau Claire,Hospitalizations,2014,98,9.65,5111,8.88
55035,Eau Claire,Hospitalizations,2015,68,6.66,3954,6.86
55035,Eau Claire,Hospitalizations,2016,32,3.11,1981,3.43
55035,Eau Claire,Hospitalizations,2017,38,3.67,2019,3.49
55035,Eau Claire,Hospitalizations,2018,50,4.79,2020,3.48
55035,Eau Claire,Hospitalizations,2019,28,2.68,1687,2.9
55035,Eau Claire,Hospitalizations,2020,20,1.89,934,1.58
55035,Eau Claire,Hospitalizations,2021,23,2.17,1171,1.99
55035,Eau Claire,Hospitalizations,2022,25,2.34,1303,2.21
55035,Eau Claire,Hospitalizations,2023,24,2.22,1325,2.24
55037,Florence,Hospitalizations,2000,-5,-5,5698,10.6
55037,Florence,Hospitalizations,2001,-5,-5,5474,10.12
55037,Florence,Hospitalizations,2002,-5,-5,5248,9.64
55037,Florence,Hospitalizations,2003,0,0,6119,11.17
55037,Florence,Hospitalizations,2004,-5,-5,5378,9.76
55037,Florence,Hospitalizations,2005,0,0,5593,10.09
55037,Florence,Hospitalizations,2006,0,0,5063,9.09
55037,Florence,Hospitalizations,2007,0,0,4989,8.91
55037,Florence,Hospitalizations,2008,0,0,5368,9.54
55037,Florence,Hospitalizations,2009,0,0,5412,9.57
55037,Florence,Hospitalizations,2010,0,0,4941,8.68
55037,Florence,Hospitalizations,2011,0,0,4744,8.31
55037,Florence,Hospitalizations,2012,0,0,5131,8.96
55037,Florence,Hospitalizations,2013,-5,-5,4986,8.68
55037,Florence,Hospitalizations,2014,0,0,5111,8.88
55037,Florence,Hospitalizations,2015,0,0,3954,6.86
55037,Florence,Hospitalizations,2016,0,0,1981,3.43
55037,Florence,Hospitalizations,2017,0,0,2019,3.49
55037,Florence,Hospitalizations,2018,0,0,2020,3.48
55037,Florence,Hospitalizations,2019,0,0,1687,2.9
55037,Florence,Hospitalizations,2020,0,0,934,1.58
55037,Florence,Hospitalizations,2021,0,0,1171,1.99
55037,Florence,Hospitalizations,2022,2,4.25,1303,2.21
55037,Florence,Hospitalizations,2023,1,2.14,1325,2.24
55039,Fond du Lac,Hospitalizations,2000,60,6.16,5698,10.6
55039,Fond du Lac,Hospitalizations,2001,58,5.93,5474,10.12
55039,Fond du Lac,Hospitalizations,2002,57,5.83,5248,9.64
55039,Fond du Lac,Hospitalizations,2003,54,5.51,6119,11.17
55039,Fond du Lac,Hospitalizations,2004,50,5.09,5378,9.76
55039,Fond du Lac,Hospitalizations,2005,57,5.79,5593,10.09
55039,Fond du Lac,Hospitalizations,2006,46,4.65,5063,9.09
55039,Fond du Lac,Hospitalizations,2007,67,6.74,4989,8.91
55039,Fond du Lac,Hospitalizations,2008,62,6.21,5368,9.54
55039,Fond du Lac,Hospitalizations,2009,56,5.6,5412,9.57
55039,Fond du Lac,Hospitalizations,2010,36,3.54,4941,8.68
55039,Fond du Lac,Hospitalizations,2011,36,3.54,4744,8.31
55039,Fond du Lac,Hospitalizations,2012,42,4.13,5131,8.96
55039,Fond du Lac,Hospitalizations,2013,21,2.07,4986,8.68
55039,Fond du Lac,Hospitalizations,2014,30,2.95,5111,8.88
55039,Fond du Lac,Hospitalizations,2015,22,2.16,3954,6.86
55039,Fond du Lac,Hospitalizations,2016,13,1.27,1981,3.43
55039,Fond du Lac,Hospitalizations,2017,12,1.17,2019,3.49
55039,Fond du Lac,Hospitalizations,2018,6,0.58,2020,3.48
55039,Fond du Lac,Hospitalizations,2019,13,1.26,1687,2.9
55039,Fond du Lac,Hospitalizations,2020,8,0.77,934,1.58
55039,Fond du Lac,Hospitalizations,2021,13,1.25,1171,1.99
55039,Fond du Lac,Hospitalizations,2022,12,1.16,1303,2.21
55039,Fond du Lac,Hospitalizations,2023,13,1.25,1325,2.24
55041,Forest,Hospitalizations,2000,8,7.97,5698,10.6
55041,Forest,Hospitalizations,2001,16,16.16,5474,10.12
55041,Forest,Hospitalizations,2002,11,11.14,5248,9.64
55041,Forest,Hospitalizations,2003,22,22.22,6119,11.17
55041,Forest,Hospitalizations,2004,23,23.03,5378,9.76
55041,Forest,Hospitalizations,2005,13,13.15,5593,10.09
55041,Forest,Hospitalizations,2006,-5,-5,5063,9.09
55041,Forest,Hospitalizations,2007,6,6.15,4989,8.91
55041,Forest,Hospitalizations,2008,9,9.23,5368,9.54
55041,Forest,Hospitalizations,2009,8,8.33,5412,9.57
55041,Forest,Hospitalizations,2010,15,16.14,4941,8.68
55041,Forest,Hospitalizations,2011,-5,-5,4744,8.31
55041,Forest,Hospitalizations,2012,-5,-5,5131,8.96
55041,Forest,Hospitalizations,2013,-5,-5,4986,8.68
55041,Forest,Hospitalizations,2014,7,7.67,5111,8.88
55041,Forest,Hospitalizations,2015,-5,-5,3954,6.86
55041,Forest,Hospitalizations,2016,3,3.32,1981,3.43
55041,Forest,Hospitalizations,2017,1,1.11,2019,3.49
55041,Forest,Hospitalizations,2018,0,0,2020,3.48
55041,Forest,Hospitalizations,2019,2,2.21,1687,2.9
55041,Forest,Hospitalizations,2020,1,1.09,934,1.58
55041,Forest,Hospitalizations,2021,2,2.16,1171,1.99
55041,Forest,Hospitalizations,2022,0,0,1303,2.21
55041,Forest,Hospitalizations,2023,1,1.07,1325,2.24
55043,Grant,Hospitalizations,2000,18,3.63,5698,10.6
55043,Grant,Hospitalizations,2001,20,4.04,5474,10.12
55043,Grant,Hospitalizations,2002,25,5.08,5248,9.64
55043,Grant,Hospitalizations,2003,22,4.47,6119,11.17
55043,Grant,Hospitalizations,2004,32,6.5,5378,9.76
55043,Grant,Hospitalizations,2005,33,6.72,5593,10.09
55043,Grant,Hospitalizations,2006,19,3.9,5063,9.09
55043,Grant,Hospitalizations,2007,24,4.9,4989,8.91
55043,Grant,Hospitalizations,2008,23,4.68,5368,9.54
55043,Grant,Hospitalizations,2009,26,5.31,5412,9.57
55043,Grant,Hospitalizations,2010,17,3.32,4941,8.68
55043,Grant,Hospitalizations,2011,22,4.29,4744,8.31
55043,Grant,Hospitalizations,2012,19,3.73,5131,8.96
55043,Grant,Hospitalizations,2013,24,4.69,4986,8.68
55043,Grant,Hospitalizations,2014,16,3.09,5111,8.88
55043,Grant,Hospitalizations,2015,18,3.46,3954,6.86
55043,Grant,Hospitalizations,2016,13,2.5,1981,3.43
55043,Grant,Hospitalizations,2017,11,2.12,2019,3.49
55043,Grant,Hospitalizations,2018,13,2.52,2020,3.48
55043,Grant,Hospitalizations,2019,4,0.78,1687,2.9
55043,Grant,Hospitalizations,2020,5,0.96,934,1.58
55043,Grant,Hospitalizations,2021,7,1.36,1171,1.99
55043,Grant,Hospitalizations,2022,6,1.17,1303,2.21
55043,Grant,Hospitalizations,2023,9,1.75,1325,2.24
55045,Green,Hospitalizations,2000,44,13.05,5698,10.6
55045,Green,Hospitalizations,2001,28,8.28,5474,10.12
55045,Green,Hospitalizations,2002,25,7.35,5248,9.64
55045,Green,Hospitalizations,2003,27,7.93,6119,11.17
55045,Green,Hospitalizations,2004,18,5.22,5378,9.76
55045,Green,Hospitalizations,2005,29,8.33,5593,10.09
55045,Green,Hospitalizations,2006,20,5.64,5063,9.09
55045,Green,Hospitalizations,2007,22,6.15,4989,8.91
55045,Green,Hospitalizations,2008,40,11.1,5368,9.54
55045,Green,Hospitalizations,2009,36,9.97,5412,9.57
55045,Green,Hospitalizations,2010,39,10.58,4941,8.68
55045,Green,Hospitalizations,2011,34,9.2,4744,8.31
55045,Green,Hospitalizations,2012,24,6.51,5131,8.96
55045,Green,Hospitalizations,2013,32,8.63,4986,8.68
55045,Green,Hospitalizations,2014,23,6.21,5111,8.88
55045,Green,Hospitalizations,2015,6,1.63,3954,6.86
55045,Green,Hospitalizations,2016,10,2.72,1981,3.43
55045,Green,Hospitalizations,2017,6,1.63,2019,3.49
55045,Green,Hospitalizations,2018,7,1.9,2020,3.48
55045,Green,Hospitalizations,2019,7,1.9,1687,2.9
55045,Green,Hospitalizations,2020,3,0.81,934,1.58
55045,Green,Hospitalizations,2021,4,1.08,1171,1.99
55045,Green,Hospitalizations,2022,2,0.54,1303,2.21
55045,Green,Hospitalizations,2023,9,2.44,1325,2.24
55047,Green Lake,Hospitalizations,2000,11,5.77,5698,10.6
55047,Green Lake,Hospitalizations,2001,-5,-5,5474,10.12
55047,Green Lake,Hospitalizations,2002,10,5.23,5248,9.64
55047,Green Lake,Hospitalizations,2003,17,8.94,6119,11.17
55047,Green Lake,Hospitalizations,2004,-5,-5,5378,9.76
55047,Green Lake,Hospitalizations,2005,11,5.84,5593,10.09
55047,Green Lake,Hospitalizations,2006,-5,-5,5063,9.09
55047,Green Lake,Hospitalizations,2007,11,5.9,4989,8.91
55047,Green Lake,Hospitalizations,2008,10,5.39,5368,9.54
55047,Green Lake,Hospitalizations,2009,-5,-5,5412,9.57
55047,Green Lake,Hospitalizations,2010,9,4.73,4941,8.68
55047,Green Lake,Hospitalizations,2011,7,3.67,4744,8.31
55047,Green Lake,Hospitalizations,2012,6,3.15,5131,8.96
55047,Green Lake,Hospitalizations,2013,-5,-5,4986,8.68
55047,Green Lake,Hospitalizations,2014,12,6.37,5111,8.88
55047,Green Lake,Hospitalizations,2015,-5,-5,3954,6.86
55047,Green Lake,Hospitalizations,2016,8,4.3,1981,3.43
55047,Green Lake,Hospitalizations,2017,0,0,2019,3.49
55047,Green Lake,Hospitalizations,2018,1,0.53,2020,3.48
55047,Green Lake,Hospitalizations,2019,6,3.17,1687,2.9
55047,Green Lake,Hospitalizations,2020,5,2.63,934,1.58
55047,Green Lake,Hospitalizations,2021,7,3.64,1171,1.99
55047,Green Lake,Hospitalizations,2022,4,2.08,1303,2.21
55047,Green Lake,Hospitalizations,2023,2,1.03,1325,2.24
55049,Iowa,Hospitalizations,2000,6,2.63,5698,10.6
55049,Iowa,Hospitalizations,2001,12,5.24,5474,10.12
55049,Iowa,Hospitalizations,2002,19,8.26,5248,9.64
55049,Iowa,Hospitalizations,2003,8,3.46,6119,11.17
55049,Iowa,Hospitalizations,2004,19,8.2,5378,9.76
55049,Iowa,Hospitalizations,2005,16,6.85,5593,10.09
55049,Iowa,Hospitalizations,2006,20,8.5,5063,9.09
55049,Iowa,Hospitalizations,2007,7,2.97,4989,8.91
55049,Iowa,Hospitalizations,2008,15,6.35,5368,9.54
55049,Iowa,Hospitalizations,2009,18,7.66,5412,9.57
55049,Iowa,Hospitalizations,2010,11,4.65,4941,8.68
55049,Iowa,Hospitalizations,2011,9,3.79,4744,8.31
55049,Iowa,Hospitalizations,2012,8,3.37,5131,8.96
55049,Iowa,Hospitalizations,2013,15,6.32,4986,8.68
55049,Iowa,Hospitalizations,2014,12,5.04,5111,8.88
55049,Iowa,Hospitalizations,2015,6,2.55,3954,6.86
55049,Iowa,Hospitalizations,2016,7,2.98,1981,3.43
55049,Iowa,Hospitalizations,2017,9,3.8,2019,3.49
55049,Iowa,Hospitalizations,2018,3,1.27,2020,3.48
55049,Iowa,Hospitalizations,2019,7,2.96,1687,2.9
55049,Iowa,Hospitalizations,2020,3,1.26,934,1.58
55049,Iowa,Hospitalizations,2021,7,2.94,1171,1.99
55049,Iowa,Hospitalizations,2022,4,1.67,1303,2.21
55049,Iowa,Hospitalizations,2023,2,0.83,1325,2.24
55051,Iron,Hospitalizations,2000,-5,-5,5698,10.6
55051,Iron,Hospitalizations,2001,-5,-5,5474,10.12
55051,Iron,Hospitalizations,2002,-5,-5,5248,9.64
55051,Iron,Hospitalizations,2003,-5,-5,6119,11.17
55051,Iron,Hospitalizations,2004,-5,-5,5378,9.76
55051,Iron,Hospitalizations,2005,-5,-5,5593,10.09
55051,Iron,Hospitalizations,2006,0,0,5063,9.09
55051,Iron,Hospitalizations,2007,-5,-5,4989,8.91
55051,Iron,Hospitalizations,2008,0,0,5368,9.54
55051,Iron,Hospitalizations,2009,-5,-5,5412,9.57
55051,Iron,Hospitalizations,2010,-5,-5,4941,8.68
55051,Iron,Hospitalizations,2011,-5,-5,4744,8.31
55051,Iron,Hospitalizations,2012,-5,-5,5131,8.96
55051,Iron,Hospitalizations,2013,-5,-5,4986,8.68
55051,Iron,Hospitalizations,2014,0,0,5111,8.88
55051,Iron,Hospitalizations,2015,-5,-5,3954,6.86
55051,Iron,Hospitalizations,2016,0,0,1981,3.43
55051,Iron,Hospitalizations,2017,3,5.29,2019,3.49
55051,Iron,Hospitalizations,2018,1,1.76,2020,3.48
55051,Iron,Hospitalizations,2019,1,1.76,1687,2.9
55051,Iron,Hospitalizations,2020,1,1.63,934,1.58
55051,Iron,Hospitalizations,2021,0,0,1171,1.99
55051,Iron,Hospitalizations,2022,0,0,1303,2.21
55051,Iron,Hospitalizations,2023,0,0,1325,2.24
55053,Jackson,Hospitalizations,2000,18,9.41,5698,10.6
55053,Jackson,Hospitalizations,2001,14,7.26,5474,10.12
55053,Jackson,Hospitalizations,2002,7,3.63,5248,9.64
55053,Jackson,Hospitalizations,2003,14,7.18,6119,11.17
55053,Jackson,Hospitalizations,2004,11,5.66,5378,9.76
55053,Jackson,Hospitalizations,2005,16,8.16,5593,10.09
55053,Jackson,Hospitalizations,2006,10,5.08,5063,9.09
55053,Jackson,Hospitalizations,2007,8,4.04,4989,8.91
55053,Jackson,Hospitalizations,2008,10,5.03,5368,9.54
55053,Jackson,Hospitalizations,2009,11,5.53,5412,9.57
55053,Jackson,Hospitalizations,2010,20,9.77,4941,8.68
55053,Jackson,Hospitalizations,2011,8,3.9,4744,8.31
55053,Jackson,Hospitalizations,2012,9,4.4,5131,8.96
55053,Jackson,Hospitalizations,2013,10,4.86,4986,8.68
55053,Jackson,Hospitalizations,2014,11,5.33,5111,8.88
55053,Jackson,Hospitalizations,2015,13,6.34,3954,6.86
55053,Jackson,Hospitalizations,2016,3,1.46,1981,3.43
55053,Jackson,Hospitalizations,2017,5,2.44,2019,3.49
55053,Jackson,Hospitalizations,2018,3,1.46,2020,3.48
55053,Jackson,Hospitalizations,2019,3,1.45,1687,2.9
55053,Jackson,Hospitalizations,2020,0,0,934,1.58
55053,Jackson,Hospitalizations,2021,2,0.96,1171,1.99
55053,Jackson,Hospitalizations,2022,4,1.91,1303,2.21
55053,Jackson,Hospitalizations,2023,6,2.88,1325,2.24
55055,Jefferson,Hospitalizations,2000,65,8.56,5698,10.6
55055,Jefferson,Hospitalizations,2001,49,6.42,5474,10.12
55055,Jefferson,Hospitalizations,2002,45,5.87,5248,9.64
55055,Jefferson,Hospitalizations,2003,50,6.49,6119,11.17
55055,Jefferson,Hospitalizations,2004,55,7.05,5378,9.76
55055,Jefferson,Hospitalizations,2005,49,6.23,5593,10.09
55055,Jefferson,Hospitalizations,2006,45,5.68,5063,9.09
55055,Jefferson,Hospitalizations,2007,46,5.75,4989,8.91
55055,Jefferson,Hospitalizations,2008,38,4.72,5368,9.54
55055,Jefferson,Hospitalizations,2009,43,5.32,5412,9.57
55055,Jefferson,Hospitalizations,2010,38,4.54,4941,8.68
55055,Jefferson,Hospitalizations,2011,67,7.99,4744,8.31
55055,Jefferson,Hospitalizations,2012,60,7.11,5131,8.96
55055,Jefferson,Hospitalizations,2013,35,4.14,4986,8.68
55055,Jefferson,Hospitalizations,2014,44,5.21,5111,8.88
55055,Jefferson,Hospitalizations,2015,29,3.43,3954,6.86
55055,Jefferson,Hospitalizations,2016,11,1.3,1981,3.43
55055,Jefferson,Hospitalizations,2017,12,1.42,2019,3.49
55055,Jefferson,Hospitalizations,2018,28,3.29,2020,3.48
55055,Jefferson,Hospitalizations,2019,19,2.24,1687,2.9
55055,Jefferson,Hospitalizations,2020,8,0.93,934,1.58
55055,Jefferson,Hospitalizations,2021,15,1.75,1171,1.99
55055,Jefferson,Hospitalizations,2022,17,1.98,1303,2.21
55055,Jefferson,Hospitalizations,2023,16,1.87,1325,2.24
55057,Juneau,Hospitalizations,2000,22,9.03,5698,10.6
55057,Juneau,Hospitalizations,2001,18,7.35,5474,10.12
55057,Juneau,Hospitalizations,2002,19,7.63,5248,9.64
55057,Juneau,Hospitalizations,2003,25,10,6119,11.17
55057,Juneau,Hospitalizations,2004,36,14.29,5378,9.76
55057,Juneau,Hospitalizations,2005,39,14.77,5593,10.09
55057,Juneau,Hospitalizations,2006,36,13.59,5063,9.09
55057,Juneau,Hospitalizations,2007,19,7.16,4989,8.91
55057,Juneau,Hospitalizations,2008,36,13.54,5368,9.54
55057,Juneau,Hospitalizations,2009,36,13.61,5412,9.57
55057,Juneau,Hospitalizations,2010,30,11.25,4941,8.68
55057,Juneau,Hospitalizations,2011,27,10.12,4744,8.31
55057,Juneau,Hospitalizations,2012,23,8.6,5131,8.96
55057,Juneau,Hospitalizations,2013,32,12.06,4986,8.68
55057,Juneau,Hospitalizations,2014,27,10.23,5111,8.88
