FIPS,COUNTY,TOPIC,YEAR,COUNT,CRUDERATE,ST_COUNT,ST_CRUDERATE
55029,Door,Hospitalizations,2020,20,8.52,4476,11.04
55029,Door,Hospitalizations,2021,32,13.46,4235,10.42
55029,Door,Hospitalizations,2022,15,6.25,4210,10.32
55031,Douglas,Hospitalizations,2000,72,25.12,7874,22.62
55031,Douglas,Hospitalizations,2001,73,25.28,7766,22.16
55031,Douglas,Hospitalizations,2002,75,25.92,7425,21.01
55031,Douglas,Hospitalizations,2003,97,33.32,7385,20.72
55031,Douglas,Hospitalizations,2004,70,23.91,6857,19.07
55031,Douglas,Hospitalizations,2005,84,28.54,7885,21.72
55031,Douglas,Hospitalizations,2006,66,22.29,7077,19.31
55031,Douglas,Hospitalizations,2007,84,28.36,7410,20.01
55031,Douglas,Hospitalizations,2008,99,33.24,8732,23.35
55031,Douglas,Hospitalizations,2009,101,33.8,8450,22.4
55031,Douglas,Hospitalizations,2010,84,27.86,8233,21.64
55031,Douglas,Hospitalizations,2011,59,19.54,8520,22.27
55031,Douglas,Hospitalizations,2012,75,24.77,8376,21.78
55031,Douglas,Hospitalizations,2013,80,26.2,8232,21.3
55031,Douglas,Hospitalizations,2014,72,23.47,7762,19.98
55031,Douglas,Hospitalizations,2015,60,19.52,8038,20.6
55031,Douglas,Hospitalizations,2016,63,20.4,9257,23.59
55031,Douglas,Hospitalizations,2017,132,42.69,10980,27.78
55031,Douglas,Hospitalizations,2018,95,30.63,8443,21.2
55031,Douglas,Hospitalizations,2019,58,18.53,7486,18.67
55031,Douglas,Hospitalizations,2020,35,10.98,4476,11.04
55031,Douglas,Hospitalizations,2021,26,8.15,4235,10.42
55031,Douglas,Hospitalizations,2022,39,12.16,4210,10.32
55033,Dunn,Hospitalizations,2000,45,19.84,7874,22.62
55033,Dunn,Hospitalizations,2001,34,14.75,7766,22.16
55033,Dunn,Hospitalizations,2002,51,21.92,7425,21.01
55033,Dunn,Hospitalizations,2003,30,12.79,7385,20.72
55033,Dunn,Hospitalizations,2004,28,11.73,6857,19.07
55033,Dunn,Hospitalizations,2005,32,13.2,7885,21.72
55033,Dunn,Hospitalizations,2006,36,14.5,7077,19.31
55033,Dunn,Hospitalizations,2007,50,19.81,7410,20.01
55033,Dunn,Hospitalizations,2008,75,29.26,8732,23.35
55033,Dunn,Hospitalizations,2009,68,26.18,8450,22.4
55033,Dunn,Hospitalizations,2010,67,25.56,8233,21.64
55033,Dunn,Hospitalizations,2011,71,26.97,8520,22.27
55033,Dunn,Hospitalizations,2012,72,27.2,8376,21.78
55033,Dunn,Hospitalizations,2013,68,25.54,8232,21.3
55033,Dunn,Hospitalizations,2014,92,34.29,7762,19.98
55033,Dunn,Hospitalizations,2015,96,35.6,8038,20.6
55033,Dunn,Hospitalizations,2016,82,30.25,9257,23.59
55033,Dunn,Hospitalizations,2017,94,34.17,10980,27.78
55033,Dunn,Hospitalizations,2018,75,26.96,8443,21.2
55033,Dunn,Hospitalizations,2019,59,20.98,7486,18.67
55033,Dunn,Hospitalizations,2020,57,20.27,4476,11.04
55033,Dunn,Hospitalizations,2021,53,18.72,4235,10.42
55033,Dunn,Hospitalizations,2022,53,18.47,4210,10.32
55035,Eau Claire,Hospitalizations,2000,161,29.04,7874,22.62
55035,Eau Claire,Hospitalizations,2001,177,31.99,7766,22.16
55035,Eau Claire,Hospitalizations,2002,144,25.91,7425,21.01
55035,Eau Claire,Hospitalizations,2003,140,25.17,7385,20.72
55035,Eau Claire,Hospitalizations,2004,115,20.58,6857,19.07
55035,Eau Claire,Hospitalizations,2005,169,30.05,7885,21.72
55035,Eau Claire,Hospitalizations,2006,150,26.33,7077,19.31
55035,Eau Claire,Hospitalizations,2007,147,25.3,7410,20.01
55035,Eau Claire,Hospitalizations,2008,205,34.79,8732,23.35
55035,Eau Claire,Hospitalizations,2009,165,27.48,8450,22.4
55035,Eau Claire,Hospitalizations,2010,161,26.34,8233,21.64
55035,Eau Claire,Hospitalizations,2011,206,33.3,8520,22.27
55035,Eau Claire,Hospitalizations,2012,195,31.18,8376,21.78
55035,Eau Claire,Hospitalizations,2013,195,30.84,8232,21.3
55035,Eau Claire,Hospitalizations,2014,203,31.97,7762,19.98
55035,Eau Claire,Hospitalizations,2015,208,32.46,8038,20.6
55035,Eau Claire,Hospitalizations,2016,245,37.88,9257,23.59
55035,Eau Claire,Hospitalizations,2017,236,36.14,10980,27.78
55035,Eau Claire,Hospitalizations,2018,192,29.03,8443,21.2
55035,Eau Claire,Hospitalizations,2019,170,25.43,7486,18.67
55035,Eau Claire,Hospitalizations,2020,91,13.45,4476,11.04
55035,Eau Claire,Hospitalizations,2021,94,13.82,4235,10.42
55035,Eau Claire,Hospitalizations,2022,118,17.19,4210,10.32
55037,Florence,Hospitalizations,2000,0,0,7874,22.62
55037,Florence,Hospitalizations,2001,0,0,7766,22.16
55037,Florence,Hospitalizations,2002,0,0,7425,21.01
55037,Florence,Hospitalizations,2003,1,2.76,7385,20.72
55037,Florence,Hospitalizations,2004,4,11.07,6857,19.07
55037,Florence,Hospitalizations,2005,4,11.16,7885,21.72
55037,Florence,Hospitalizations,2006,0,0,7077,19.31
55037,Florence,Hospitalizations,2007,0,0,7410,20.01
55037,Florence,Hospitalizations,2008,0,0,8732,23.35
55037,Florence,Hospitalizations,2009,0,0,8450,22.4
55037,Florence,Hospitalizations,2010,0,0,8233,21.64
55037,Florence,Hospitalizations,2011,1,2.96,8520,22.27
55037,Florence,Hospitalizations,2012,0,0,8376,21.78
55037,Florence,Hospitalizations,2013,0,0,8232,21.3
55037,Florence,Hospitalizations,2014,0,0,7762,19.98
55037,Florence,Hospitalizations,2015,0,0,8038,20.6
55037,Florence,Hospitalizations,2016,0,0,9257,23.59
55037,Florence,Hospitalizations,2017,0,0,10980,27.78
55037,Florence,Hospitalizations,2018,1,2.91,8443,21.2
55037,Florence,Hospitalizations,2019,2,5.76,7486,18.67
55037,Florence,Hospitalizations,2020,0,0,4476,11.04
55037,Florence,Hospitalizations,2021,1,2.68,4235,10.42
55037,Florence,Hospitalizations,2022,2,5.24,4210,10.32
55039,Fond du Lac,Hospitalizations,2000,102,16.01,7874,22.62
55039,Fond du Lac,Hospitalizations,2001,100,15.57,7766,22.16
55039,Fond du Lac,Hospitalizations,2002,77,11.93,7425,21.01
55039,Fond du Lac,Hospitalizations,2003,85,13.07,7385,20.72
55039,Fond du Lac,Hospitalizations,2004,70,10.69,6857,19.07
55039,Fond du Lac,Hospitalizations,2005,91,13.77,7885,21.72
55039,Fond du Lac,Hospitalizations,2006,65,9.74,7077,19.31
55039,Fond du Lac,Hospitalizations,2007,108,16,7410,20.01
55039,Fond du Lac,Hospitalizations,2008,132,19.33,8732,23.35
55039,Fond du Lac,Hospitalizations,2009,122,17.71,8450,22.4
55039,Fond du Lac,Hospitalizations,2010,110,15.85,8233,21.64
55039,Fond du Lac,Hospitalizations,2011,113,16.17,8520,22.27
55039,Fond du Lac,Hospitalizations,2012,119,16.98,8376,21.78
55039,Fond du Lac,Hospitalizations,2013,97,13.79,8232,21.3
55039,Fond du Lac,Hospitalizations,2014,89,12.64,7762,19.98
55039,Fond du Lac,Hospitalizations,2015,116,16.4,8038,20.6
55039,Fond du Lac,Hospitalizations,2016,105,14.75,9257,23.59
55039,Fond du Lac,Hospitalizations,2017,133,18.57,10980,27.78
55039,Fond du Lac,Hospitalizations,2018,130,18.01,8443,21.2
55039,Fond du Lac,Hospitalizations,2019,117,16.14,7486,18.67
55039,Fond du Lac,Hospitalizations,2020,72,9.86,4476,11.04
55039,Fond du Lac,Hospitalizations,2021,70,9.55,4235,10.42
55039,Fond du Lac,Hospitalizations,2022,45,6.15,4210,10.32
55041,Forest,Hospitalizations,2000,20,29.74,7874,22.62
55041,Forest,Hospitalizations,2001,23,34.35,7766,22.16
55041,Forest,Hospitalizations,2002,26,38.75,7425,21.01
55041,Forest,Hospitalizations,2003,19,28.55,7385,20.72
55041,Forest,Hospitalizations,2004,30,44.72,6857,19.07
55041,Forest,Hospitalizations,2005,22,32.91,7885,21.72
55041,Forest,Hospitalizations,2006,14,20.99,7077,19.31
55041,Forest,Hospitalizations,2007,24,36.06,7410,20.01
55041,Forest,Hospitalizations,2008,29,43.77,8732,23.35
55041,Forest,Hospitalizations,2009,30,46.17,8450,22.4
55041,Forest,Hospitalizations,2010,22,34.12,8233,21.64
55041,Forest,Hospitalizations,2011,22,34.16,8520,22.27
55041,Forest,Hospitalizations,2012,22,34.35,8376,21.78
55041,Forest,Hospitalizations,2013,24,37.62,8232,21.3
55041,Forest,Hospitalizations,2014,15,23.45,7762,19.98
55041,Forest,Hospitalizations,2015,6,9.41,8038,20.6
55041,Forest,Hospitalizations,2016,12,18.74,9257,23.59
55041,Forest,Hospitalizations,2017,11,17.14,10980,27.78
55041,Forest,Hospitalizations,2018,11,16.95,8443,21.2
55041,Forest,Hospitalizations,2019,13,19.96,7486,18.67
55041,Forest,Hospitalizations,2020,5,7.37,4476,11.04
55041,Forest,Hospitalizations,2021,5,7.27,4235,10.42
55041,Forest,Hospitalizations,2022,6,8.6,4210,10.32
55043,Grant,Hospitalizations,2000,65,21.3,7874,22.62
55043,Grant,Hospitalizations,2001,67,22.05,7766,22.16
55043,Grant,Hospitalizations,2002,59,19.48,7425,21.01
55043,Grant,Hospitalizations,2003,44,14.53,7385,20.72
55043,Grant,Hospitalizations,2004,70,23,6857,19.07
55043,Grant,Hospitalizations,2005,93,30.47,7885,21.72
55043,Grant,Hospitalizations,2006,83,27.18,7077,19.31
55043,Grant,Hospitalizations,2007,90,29.15,7410,20.01
55043,Grant,Hospitalizations,2008,79,25.36,8732,23.35
55043,Grant,Hospitalizations,2009,73,23.25,8450,22.4
55043,Grant,Hospitalizations,2010,103,32.58,8233,21.64
55043,Grant,Hospitalizations,2011,106,33.54,8520,22.27
55043,Grant,Hospitalizations,2012,70,22.24,8376,21.78
55043,Grant,Hospitalizations,2013,108,34.18,8232,21.3
55043,Grant,Hospitalizations,2014,86,27.15,7762,19.98
55043,Grant,Hospitalizations,2015,80,25.18,8038,20.6
55043,Grant,Hospitalizations,2016,83,26.11,9257,23.59
55043,Grant,Hospitalizations,2017,85,26.65,10980,27.78
55043,Grant,Hospitalizations,2018,68,21.35,8443,21.2
55043,Grant,Hospitalizations,2019,85,26.63,7486,18.67
55043,Grant,Hospitalizations,2020,45,13.93,4476,11.04
55043,Grant,Hospitalizations,2021,45,13.93,4235,10.42
55043,Grant,Hospitalizations,2022,34,10.51,4210,10.32
55045,Green,Hospitalizations,2000,77,34.13,7874,22.62
55045,Green,Hospitalizations,2001,66,29.04,7766,22.16
55045,Green,Hospitalizations,2002,40,17.44,7425,21.01
55045,Green,Hospitalizations,2003,56,24.25,7385,20.72
55045,Green,Hospitalizations,2004,39,16.61,6857,19.07
55045,Green,Hospitalizations,2005,46,19.25,7885,21.72
55045,Green,Hospitalizations,2006,53,21.67,7077,19.31
55045,Green,Hospitalizations,2007,34,13.72,7410,20.01
55045,Green,Hospitalizations,2008,46,18.32,8732,23.35
55045,Green,Hospitalizations,2009,43,16.99,8450,22.4
55045,Green,Hospitalizations,2010,56,21.95,8233,21.64
55045,Green,Hospitalizations,2011,83,32.5,8520,22.27
55045,Green,Hospitalizations,2012,91,35.62,8376,21.78
55045,Green,Hospitalizations,2013,72,28.06,8232,21.3
55045,Green,Hospitalizations,2014,33,12.88,7762,19.98
55045,Green,Hospitalizations,2015,52,20.17,8038,20.6
55045,Green,Hospitalizations,2016,59,22.87,9257,23.59
55045,Green,Hospitalizations,2017,73,28.05,10980,27.78
55045,Green,Hospitalizations,2018,37,14.15,8443,21.2
55045,Green,Hospitalizations,2019,36,13.71,7486,18.67
55045,Green,Hospitalizations,2020,18,6.81,4476,11.04
55045,Green,Hospitalizations,2021,19,7.17,4235,10.42
55045,Green,Hospitalizations,2022,21,7.93,4210,10.32
55047,Green Lake,Hospitalizations,2000,36,27.26,7874,22.62
55047,Green Lake,Hospitalizations,2001,45,33.99,7766,22.16
55047,Green Lake,Hospitalizations,2002,21,15.75,7425,21.01
55047,Green Lake,Hospitalizations,2003,44,33.07,7385,20.72
55047,Green Lake,Hospitalizations,2004,29,21.82,6857,19.07
55047,Green Lake,Hospitalizations,2005,27,20.26,7885,21.72
55047,Green Lake,Hospitalizations,2006,26,19.43,7077,19.31
55047,Green Lake,Hospitalizations,2007,29,21.58,7410,20.01
55047,Green Lake,Hospitalizations,2008,40,29.74,8732,23.35
55047,Green Lake,Hospitalizations,2009,38,28.26,8450,22.4
55047,Green Lake,Hospitalizations,2010,43,32.04,8233,21.64
55047,Green Lake,Hospitalizations,2011,35,26.06,8520,22.27
55047,Green Lake,Hospitalizations,2012,36,26.9,8376,21.78
55047,Green Lake,Hospitalizations,2013,43,32.32,8232,21.3
55047,Green Lake,Hospitalizations,2014,33,25.03,7762,19.98
55047,Green Lake,Hospitalizations,2015,42,31.87,8038,20.6
55047,Green Lake,Hospitalizations,2016,31,23.57,9257,23.59
55047,Green Lake,Hospitalizations,2017,58,44.02,10980,27.78
55047,Green Lake,Hospitalizations,2018,24,18.08,8443,21.2
55047,Green Lake,Hospitalizations,2019,25,18.66,7486,18.67
55047,Green Lake,Hospitalizations,2020,13,9.65,4476,11.04
55047,Green Lake,Hospitalizations,2021,12,8.78,4235,10.42
55047,Green Lake,Hospitalizations,2022,7,5.12,4210,10.32
55049,Iowa,Hospitalizations,2000,35,23.12,7874,22.62
55049,Iowa,Hospitalizations,2001,36,23.71,7766,22.16
55049,Iowa,Hospitalizations,2002,33,21.55,7425,21.01
55049,Iowa,Hospitalizations,2003,26,16.84,7385,20.72
55049,Iowa,Hospitalizations,2004,21,13.55,6857,19.07
55049,Iowa,Hospitalizations,2005,31,19.71,7885,21.72
55049,Iowa,Hospitalizations,2006,28,17.6,7077,19.31
55049,Iowa,Hospitalizations,2007,28,17.42,7410,20.01
55049,Iowa,Hospitalizations,2008,31,19.11,8732,23.35
55049,Iowa,Hospitalizations,2009,32,19.73,8450,22.4
55049,Iowa,Hospitalizations,2010,14,8.58,8233,21.64
55049,Iowa,Hospitalizations,2011,26,15.95,8520,22.27
55049,Iowa,Hospitalizations,2012,23,14.09,8376,21.78
55049,Iowa,Hospitalizations,2013,32,19.62,8232,21.3
55049,Iowa,Hospitalizations,2014,36,21.99,7762,19.98
55049,Iowa,Hospitalizations,2015,48,29.29,8038,20.6
55049,Iowa,Hospitalizations,2016,41,25.05,9257,23.59
55049,Iowa,Hospitalizations,2017,61,36.79,10980,27.78
55049,Iowa,Hospitalizations,2018,47,28.17,8443,21.2
55049,Iowa,Hospitalizations,2019,37,22.08,7486,18.67
55049,Iowa,Hospitalizations,2020,33,19.63,4476,11.04
55049,Iowa,Hospitalizations,2021,22,12.97,4235,10.42
55049,Iowa,Hospitalizations,2022,33,19.33,4210,10.32
55051,Iron,Hospitalizations,2000,11,21.54,7874,22.62
55051,Iron,Hospitalizations,2001,11,21.63,7766,22.16
55051,Iron,Hospitalizations,2002,7,13.9,7425,21.01
55051,Iron,Hospitalizations,2003,6,12.09,7385,20.72
55051,Iron,Hospitalizations,2004,2,4.08,6857,19.07
55051,Iron,Hospitalizations,2005,4,8.22,7885,21.72
55051,Iron,Hospitalizations,2006,2,4.22,7077,19.31
55051,Iron,Hospitalizations,2007,8,16.86,7410,20.01
55051,Iron,Hospitalizations,2008,7,14.89,8732,23.35
55051,Iron,Hospitalizations,2009,8,17.23,8450,22.4
55051,Iron,Hospitalizations,2010,4,8.6,8233,21.64
55051,Iron,Hospitalizations,2011,5,10.71,8520,22.27
55051,Iron,Hospitalizations,2012,3,6.5,8376,21.78
55051,Iron,Hospitalizations,2013,7,15.29,8232,21.3
55051,Iron,Hospitalizations,2014,1,2.17,7762,19.98
55051,Iron,Hospitalizations,2015,3,6.63,8038,20.6
55051,Iron,Hospitalizations,2016,3,6.69,9257,23.59
55051,Iron,Hospitalizations,2017,5,11.05,10980,27.78
55051,Iron,Hospitalizations,2018,5,11.08,8443,21.2
55051,Iron,Hospitalizations,2019,6,13.21,7486,18.67
55051,Iron,Hospitalizations,2020,1,2.05,4476,11.04
55051,Iron,Hospitalizations,2021,9,18.29,4235,10.42
55051,Iron,Hospitalizations,2022,1,2.01,4210,10.32
55053,Jackson,Hospitalizations,2000,49,38.18,7874,22.62
55053,Jackson,Hospitalizations,2001,46,35.35,7766,22.16
55053,Jackson,Hospitalizations,2002,51,38.99,7425,21.01
55053,Jackson,Hospitalizations,2003,47,35.42,7385,20.72
55053,Jackson,Hospitalizations,2004,24,18.06,6857,19.07
55053,Jackson,Hospitalizations,2005,48,35.53,7885,21.72
55053,Jackson,Hospitalizations,2006,35,25.64,7077,19.31
55053,Jackson,Hospitalizations,2007,23,16.53,7410,20.01
55053,Jackson,Hospitalizations,2008,42,29.86,8732,23.35
55053,Jackson,Hospitalizations,2009,25,17.65,8450,22.4
55053,Jackson,Hospitalizations,2010,25,17.45,8233,21.64
55053,Jackson,Hospitalizations,2011,24,16.76,8520,22.27
55053,Jackson,Hospitalizations,2012,35,24.49,8376,21.78
55053,Jackson,Hospitalizations,2013,43,29.97,8232,21.3
55053,Jackson,Hospitalizations,2014,44,30.6,7762,19.98
55053,Jackson,Hospitalizations,2015,58,40.33,8038,20.6
55053,Jackson,Hospitalizations,2016,47,32.61,9257,23.59
55053,Jackson,Hospitalizations,2017,52,36.06,10980,27.78
55053,Jackson,Hospitalizations,2018,34,23.41,8443,21.2
55053,Jackson,Hospitalizations,2019,58,39.56,7486,18.67
55053,Jackson,Hospitalizations,2020,47,31.4,4476,11.04
55053,Jackson,Hospitalizations,2021,20,13.43,4235,10.42
55053,Jackson,Hospitalizations,2022,27,18.1,4210,10.32
55055,Jefferson,Hospitalizations,2000,92,18.68,7874,22.62
55055,Jefferson,Hospitalizations,2001,78,15.72,7766,22.16
55055,Jefferson,Hospitalizations,2002,90,17.96,7425,21.01
55055,Jefferson,Hospitalizations,2003,95,18.73,7385,20.72
55055,Jefferson,Hospitalizations,2004,69,13.4,6857,19.07
55055,Jefferson,Hospitalizations,2005,86,16.45,7885,21.72
55055,Jefferson,Hospitalizations,2006,69,13,7077,19.31
55055,Jefferson,Hospitalizations,2007,55,10.21,7410,20.01
55055,Jefferson,Hospitalizations,2008,75,13.75,8732,23.35
55055,Jefferson,Hospitalizations,2009,80,14.58,8450,22.4
55055,Jefferson,Hospitalizations,2010,78,14.08,8233,21.64
55055,Jefferson,Hospitalizations,2011,91,16.28,8520,22.27
55055,Jefferson,Hospitalizations,2012,93,16.46,8376,21.78
55055,Jefferson,Hospitalizations,2013,74,12.99,8232,21.3
55055,Jefferson,Hospitalizations,2014,81,14.14,7762,19.98
55055,Jefferson,Hospitalizations,2015,72,12.5,8038,20.6
55055,Jefferson,Hospitalizations,2016,114,19.68,9257,23.59
55055,Jefferson,Hospitalizations,2017,131,22.4,10980,27.78
55055,Jefferson,Hospitalizations,2018,111,18.74,8443,21.2
55055,Jefferson,Hospitalizations,2019,77,12.92,7486,18.67
55055,Jefferson,Hospitalizations,2020,47,7.9,4476,11.04
55055,Jefferson,Hospitalizations,2021,51,8.52,4235,10.42
55055,Jefferson,Hospitalizations,2022,64,10.67,4210,10.32
55057,Juneau,Hospitalizations,2000,57,34.56,7874,22.62
55057,Juneau,Hospitalizations,2001,60,35.98,7766,22.16
55057,Juneau,Hospitalizations,2002,69,40.4,7425,21.01
55057,Juneau,Hospitalizations,2003,64,37.22,7385,20.72
55057,Juneau,Hospitalizations,2004,63,36.04,6857,19.07
55057,Juneau,Hospitalizations,2005,70,37.64,7885,21.72
55057,Juneau,Hospitalizations,2006,89,47.36,7077,19.31
55057,Juneau,Hospitalizations,2007,60,31.69,7410,20.01
55057,Juneau,Hospitalizations,2008,88,46.16,8732,23.35
55057,Juneau,Hospitalizations,2009,86,44.83,8450,22.4
55057,Juneau,Hospitalizations,2010,78,40.61,8233,21.64
55057,Juneau,Hospitalizations,2011,66,34.22,8520,22.27
55057,Juneau,Hospitalizations,2012,62,31.95,8376,21.78
55057,Juneau,Hospitalizations,2013,66,34.2,8232,21.3
55057,Juneau,Hospitalizations,2014,70,36.48,7762,19.98
55057,Juneau,Hospitalizations,2015,68,35.43,8038,20.6
55057,Juneau,Hospitalizations,2016,94,48.77,9257,23.59
55057,Juneau,Hospitalizations,2017,85,43.98,10980,27.78
55057,Juneau,Hospitalizations,2018,54,27.74,8443,21.2
55057,Juneau,Hospitalizations,2019,30,15.29,7486,18.67
55057,Juneau,Hospitalizations,2020,33,16.84,4476,11.04
55057,Juneau,Hospitalizations,2021,33,16.74,4235,10.42
55057,Juneau,Hospitalizations,2022,18,9.03,4210,10.32
55059,Kenosha,Hospitalizations,2000,226,23.7,7874,22.62
55059,Kenosha,Hospitalizations,2001,231,23.9,7766,22.16
55059,Kenosha,Hospitalizations,2002,260,26.55,7425,21.01
55059,Kenosha,Hospitalizations,2003,320,32.28,7385,20.72
55059,Kenosha,Hospitalizations,2004,273,27.14,6857,19.07
55059,Kenosha,Hospitalizations,2005,310,30.32,7885,21.72
55059,Kenosha,Hospitalizations,2006,301,29.14,7077,19.31
55059,Kenosha,Hospitalizations,2007,300,28.73,7410,20.01
55059,Kenosha,Hospitalizations,2008,326,30.88,8732,23.35
55059,Kenosha,Hospitalizations,2009,285,26.8,8450,22.4
55059,Kenosha,Hospitalizations,2010,304,28.36,8233,21.64
55059,Kenosha,Hospitalizations,2011,282,26.12,8520,22.27
55059,Kenosha,Hospitalizations,2012,298,27.39,8376,21.78
55059,Kenosha,Hospitalizations,2013,326,29.76,8232,21.3
55059,Kenosha,Hospitalizations,2014,280,25.35,7762,19.98
55059,Kenosha,Hospitalizations,2015,313,28.15,8038,20.6
55059,Kenosha,Hospitalizations,2016,435,38.86,9257,23.59
55059,Kenosha,Hospitalizations,2017,462,40.9,10980,27.78
55059,Kenosha,Hospitalizations,2018,349,30.58,8443,21.2
55059,Kenosha,Hospitalizations,2019,331,28.71,7486,18.67
55059,Kenosha,Hospitalizations,2020,171,14.89,4476,11.04
